,Radius,Theta,Phi,LMP.Int.En.
679,5.0,90,60,-0.0644455332373447
680,5.5,90,60,-0.0234714652904043
681,6.0,90,60,-0.00498707049155679
682,7.0,90,60,0.00836137790430964
683,8.0,90,60,0.0120531950810297
684,9.0,90,60,0.0132517968147127
685,10.0,90,60,0.0136930241407883
686,12.0,90,60,0.0139520545822473
687,15.0,90,60,0.0140184460402172
688,20.0,90,60,0.0140307134134311
689,30.0,90,60,0.0140321109735985
690,3.0,105,60,-2.84867380498321
691,3.5,105,60,-1.08954523869408
692,4.0,105,60,-0.412746052525049
693,4.5,105,60,-0.162933651583084
694,5.0,105,60,-0.0650084522685629
695,5.5,105,60,-0.0237387848325465
696,6.0,105,60,-0.00511797504163578
697,7.0,105,60,0.00832662875484512
698,8.0,105,60,0.0120426698650359
699,9.0,105,60,0.0132482104102514
700,10.0,105,60,0.0136916715410681
701,12.0,105,60,0.013951808168601
702,15.0,105,60,0.0140184156837948
703,20.0,105,60,0.0140307113637938
704,30.0,105,60,0.0140320549838876
705,3.0,120,60,-2.90535835393311
706,3.5,120,60,-1.11722125921913
707,4.0,120,60,-0.424600157318235
708,4.5,120,60,-0.167775759657777
709,5.0,120,60,-0.0669920177819903
710,5.5,120,60,-0.0245755052798525
711,6.0,120,60,-0.0054858012025162
712,7.0,120,60,0.00824520118954578
713,8.0,120,60,0.0120212650623456
714,9.0,120,60,0.0132416841688266
715,10.0,120,60,0.0136894185792442
716,12.0,120,60,0.0139514479105004
717,15.0,120,60,0.0140183765577994
718,20.0,120,60,0.0140307090212936
719,30.0,120,60,0.0140321108773856
720,3.0,135,60,-3.21774826940178
721,3.5,135,60,-1.26425691327377
722,4.0,135,60,-0.479321191745948
